source,target
"i am in my last year of grad school . # i enjoy cooking italian food . # i am the worlds best aunt . # i love trips to the beach . # i am obsessed with my dog . CC  SS what are your favorite things # hiking is my favorite thing to do . what about you ? # i really love the beach and cooking italian food ! # where do you live ? i am in vermont . # what do you do for a living ? i am in texas . # i work as an environmental activist . you ? # 
","i am not a student .  . \# i am not a student . 
"
"i love to hike . # i have visited 12 national parks in the us . # i live in vermont . # i am an environmental activist . CC  SS what are your favorite things # hiking is my favorite thing to do . what about you ? # i really love the beach and cooking italian food ! # where do you live ? i am in vermont . # what do you do for a living ? i am in texas . # i work as an environmental activist . you ? # i am trying to finish up grad school . do you have any pets ? # 
","no pets . iStock .  . \# no pets , but i do n't
"
"i am in my last year of grad school . # i enjoy cooking italian food . # i am the worlds best aunt . # i love trips to the beach . # i am obsessed with my dog . CC  SS what are your favorite things # hiking is my favorite thing to do . what about you ? # i really love the beach and cooking italian food ! # where do you live ? i am in vermont . # what do you do for a living ? i am in texas . # i work as an environmental activist . you ? # i am trying to finish up grad school . do you have any pets ? # no pets . do you guys have many parks in texas ? # 
","no .  .  .   . \# no .  .  .   . i. do not wish to have ` i want
"
"i love to hike . # i have visited 12 national parks in the us . # i live in vermont . # i am an environmental activist . CC  SS what are your favorite things # hiking is my favorite thing to do . what about you ? # i really love the beach and cooking italian food ! # where do you live ? i am in vermont . # what do you do for a living ? i am in texas . # i work as an environmental activist . you ? # i am trying to finish up grad school . do you have any pets ? # no pets . do you guys have many parks in texas ? # i have a dog that i love a lot . lots of parks in texas ! # 
","i have a lot of fun hiking the beach .   . . .   . . \# i have a lot of fun hiking the beach .  
"
"i am in my last year of grad school . # i enjoy cooking italian food . # i am the worlds best aunt . # i love trips to the beach . # i am obsessed with my dog . CC  SS what are your favorite things # hiking is my favorite thing to do . what about you ? # i really love the beach and cooking italian food ! # where do you live ? i am in vermont . # what do you do for a living ? i am in texas . # i work as an environmental activist . you ? # i am trying to finish up grad school . do you have any pets ? # no pets . do you guys have many parks in texas ? # i have a dog that i love a lot . lots of parks in texas ! # what s the dogs name ? i have visited like 12 national parks . # 
","i have a lot of fun with that one . \# i have a lot of fun with that one !  .
"
"i love to hike . # i have visited 12 national parks in the us . # i live in vermont . # i am an environmental activist . CC  SS what are your favorite things # hiking is my favorite thing to do . what about you ? # i really love the beach and cooking italian food ! # where do you live ? i am in vermont . # what do you do for a living ? i am in texas . # i work as an environmental activist . you ? # i am trying to finish up grad school . do you have any pets ? # no pets . do you guys have many parks in texas ? # i have a dog that i love a lot . lots of parks in texas ! # what s the dogs name ? i have visited like 12 national parks . # we call him spot ! do you have any nieces or nephews ? # 
","no .   .  .   . \# no .   .  .  
"
"i eat ice cream when i am sad . # i am a dog walker . # my best friend lives in japan . # i live in new york . CC  SS 
","hi there , how much do you love new movies ? \# hi there , how much do you love ?
"
"i miss my dad . # in reality i m 32 and live at home with my mother . # there i m a general of an orcish army . # i larp on the weekends in the forest . CC  SS hello . i am sad so i am eating ice cream . what are you up to ? # 
","i am not a fan of ice creams .  . . .   . \# i am not a fan of ice-cream .
"
"i eat ice cream when i am sad . # i am a dog walker . # my best friend lives in japan . # i live in new york . CC  SS hello . i am sad so i am eating ice cream . what are you up to ? # i am sad as well , missing my father today # 
","i am not a big fan of the new york punk scene .  . .  . \# i am not a big fan of the movie .
"
"i miss my dad . # in reality i m 32 and live at home with my mother . # there i m a general of an orcish army . # i larp on the weekends in the forest . CC  SS hello . i am sad so i am eating ice cream . what are you up to ? # i am sad as well , missing my father today # i am missing my best friend who moved to japan # 
","i am not a fan of jiu-jitsu . \# i am not a fan of jiu-jitsu , I think it should be called j
"
"i eat ice cream when i am sad . # i am a dog walker . # my best friend lives in japan . # i live in new york . CC  SS hello . i am sad so i am eating ice cream . what are you up to ? # i am sad as well , missing my father today # i am missing my best friend who moved to japan # i have never traveled to japan i would like to some day # 
","i would have liked to see japan .  \# i would have liked to see japan
"
"i miss my dad . # in reality i m 32 and live at home with my mother . # there i m a general of an orcish army . # i larp on the weekends in the forest . CC  SS hello . i am sad so i am eating ice cream . what are you up to ? # i am sad as well , missing my father today # i am missing my best friend who moved to japan # i have never traveled to japan i would like to some day # i reside in new york . i never want to go anywhere else . # 
","i am not a big fan of the movie new york \# i am not a big fan of the movie new york .
"
"i eat ice cream when i am sad . # i am a dog walker . # my best friend lives in japan . # i live in new york . CC  SS hello . i am sad so i am eating ice cream . what are you up to ? # i am sad as well , missing my father today # i am missing my best friend who moved to japan # i have never traveled to japan i would like to some day # i reside in new york . i never want to go anywhere else . # i have visited new york and i agree it is nice i prefer to be rural areas # 
","i have a lot of fun walking away with my dogs as well .   . . . \# i have a lot of fun walking away with my dogs as well .   . .
"
